county,candidate,votes
Madison,"Gary Johnson, James P. Gray Libertarian",9
Madison,"Mitt Romney, Paul Ryan Republican",2000
Madison,"Virgil Goode, James Clymer Constitution",5
Madison,"Ross Anderson, Luis Rodriguez Justice",4
Madison,"Jack Fellure, Toby Davis Prohibition",1
Madison,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
Madison,"Jerry White, Phyllis Scherrer Socialist Equality",2
Madison,"James Harris, Alyson Kennedy Socialist Workers",1
Madison,"Sheila Tittle, Matthew Turner We The People",2
Morehouse,"Barack Obama, Joe Biden Democratic",5888
Morehouse,"Jill Stein, Cheri Honkala Green",35
Morehouse,"Gary Johnson, James P. Gray Libertarian",45
Morehouse,"Mitt Romney, Paul Ryan Republican",6591
Morehouse,"Virgil Goode, James Clymer Constitution",15
Morehouse,"Ross Anderson, Luis Rodriguez Justice",11
Morehouse,"Jack Fellure, Toby Davis Prohibition",7
Morehouse,"Peta Lindsay, Yari Osorio Socialism and Liberation",8
Morehouse,"Jerry White, Phyllis Scherrer Socialist Equality",2
Morehouse,"James Harris, Alyson Kennedy Socialist Workers",3
Morehouse,"Sheila Tittle, Matthew Turner We The People",9
Natchitoches,"Barack Obama, Joe Biden Democratic",7942
Natchitoches,"Jill Stein, Cheri Honkala Green",44
Natchitoches,"Gary Johnson, James P. Gray Libertarian",135
Natchitoches,"Mitt Romney, Paul Ryan Republican",9077
Natchitoches,"Virgil Goode, James Clymer Constitution",21
Natchitoches,"Ross Anderson, Luis Rodriguez Justice",7
Natchitoches,"Jack Fellure, Toby Davis Prohibition",1
Natchitoches,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
Natchitoches,"Jerry White, Phyllis Scherrer Socialist Equality",5
Natchitoches,"James Harris, Alyson Kennedy Socialist Workers",4
Natchitoches,"Sheila Tittle, Matthew Turner We The People",16
Orleans,"Barack Obama, Joe Biden Democratic",126722
Orleans,"Jill Stein, Cheri Honkala Green",830
Orleans,"Gary Johnson, James P. Gray Libertarian",1859
Orleans,"Mitt Romney, Paul Ryan Republican",28003
Orleans,"Virgil Goode, James Clymer Constitution",110
Orleans,"Ross Anderson, Luis Rodriguez Justice",116
Orleans,"Jack Fellure, Toby Davis Prohibition",27
Orleans,"Peta Lindsay, Yari Osorio Socialism and Liberation",30
Orleans,"Jerry White, Phyllis Scherrer Socialist Equality",21
Orleans,"James Harris, Alyson Kennedy Socialist Workers",38
Orleans,"Sheila Tittle, Matthew Turner We The People",57
Ouachita,"Barack Obama, Joe Biden Democratic",26645
Ouachita,"Jill Stein, Cheri Honkala Green",155
Ouachita,"Gary Johnson, James P. Gray Libertarian",526
Ouachita,"Mitt Romney, Paul Ryan Republican",40948
Ouachita,"Virgil Goode, James Clymer Constitution",103
Ouachita,"Ross Anderson, Luis Rodriguez Justice",27
Ouachita,"Jack Fellure, Toby Davis Prohibition",9
Ouachita,"Peta Lindsay, Yari Osorio Socialism and Liberation",5
Ouachita,"Jerry White, Phyllis Scherrer Socialist Equality",8
Ouachita,"James Harris, Alyson Kennedy Socialist Workers",14
Ouachita,"Sheila Tittle, Matthew Turner We The People",34
Plaquemines,"Barack Obama, Joe Biden Democratic",3599
Plaquemines,"Jill Stein, Cheri Honkala Green",29
Plaquemines,"Gary Johnson, James P. Gray Libertarian",93
Plaquemines,"Mitt Romney, Paul Ryan Republican",6471
Plaquemines,"Virgil Goode, James Clymer Constitution",9
Plaquemines,"Ross Anderson, Luis Rodriguez Justice",8
Plaquemines,"Jack Fellure, Toby Davis Prohibition",10
Plaquemines,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
Plaquemines,"Jerry White, Phyllis Scherrer Socialist Equality",2
Plaquemines,"James Harris, Alyson Kennedy Socialist Workers",2
Plaquemines,"Sheila Tittle, Matthew Turner We The People",9
Pointe Coupee,"Barack Obama, Joe Biden Democratic",5436
Pointe Coupee,"Jill Stein, Cheri Honkala Green",46
Pointe Coupee,"Gary Johnson, James P. Gray Libertarian",55
Pointe Coupee,"Mitt Romney, Paul Ryan Republican",6548
Pointe Coupee,"Virgil Goode, James Clymer Constitution",21
Pointe Coupee,"Ross Anderson, Luis Rodriguez Justice",8
Pointe Coupee,"Jack Fellure, Toby Davis Prohibition",8
Pointe Coupee,"Peta Lindsay, Yari Osorio Socialism and Liberation",9
Pointe Coupee,"Jerry White, Phyllis Scherrer Socialist Equality",4
Pointe Coupee,"James Harris, Alyson Kennedy Socialist Workers",4
Pointe Coupee,"Sheila Tittle, Matthew Turner We The People",8
Rapides,"Barack Obama, Joe Biden Democratic",20045
Rapides,"Jill Stein, Cheri Honkala Green",188
Rapides,"Gary Johnson, James P. Gray Libertarian",368
Rapides,"Mitt Romney, Paul Ryan Republican",37193
Rapides,"Virgil Goode, James Clymer Constitution",73
Rapides,"Ross Anderson, Luis Rodriguez Justice",48
Rapides,"Jack Fellure, Toby Davis Prohibition",15
Rapides,"Peta Lindsay, Yari Osorio Socialism and Liberation",17
Rapides,"Jerry White, Phyllis Scherrer Socialist Equality",10
Rapides,"James Harris, Alyson Kennedy Socialist Workers",11
Rapides,"Sheila Tittle, Matthew Turner We The People",51
Red River,"Barack Obama, Joe Biden Democratic",2253
Red River,"Jill Stein, Cheri Honkala Green",12
Red River,"Gary Johnson, James P. Gray Libertarian",38
Red River,"Mitt Romney, Paul Ryan Republican",2483
Red River,"Virgil Goode, James Clymer Constitution",5
Red River,"Ross Anderson, Luis Rodriguez Justice",5
Red River,"Jack Fellure, Toby Davis Prohibition",4
Red River,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
Red River,"Jerry White, Phyllis Scherrer Socialist Equality",1
Red River,"James Harris, Alyson Kennedy Socialist Workers",2
Red River,"Sheila Tittle, Matthew Turner We The People",2
Richland,"Barack Obama, Joe Biden Democratic",3387
Richland,"Jill Stein, Cheri Honkala Green",23
Richland,"Gary Johnson, James P. Gray Libertarian",41
Richland,"Mitt Romney, Paul Ryan Republican",5846
Richland,"Virgil Goode, James Clymer Constitution",15
Richland,"Ross Anderson, Luis Rodriguez Justice",6
Richland,"Jack Fellure, Toby Davis Prohibition",3
Richland,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
Richland,"Jerry White, Phyllis Scherrer Socialist Equality",2
Richland,"James Harris, Alyson Kennedy Socialist Workers",1
Richland,"Sheila Tittle, Matthew Turner We The People",2
Sabine,"Barack Obama, Joe Biden Democratic",2194
Sabine,"Jill Stein, Cheri Honkala Green",45
Sabine,"Gary Johnson, James P. Gray Libertarian",46
Sabine,"Mitt Romney, Paul Ryan Republican",7738
Sabine,"Virgil Goode, James Clymer Constitution",4
Sabine,"Ross Anderson, Luis Rodriguez Justice",6
Sabine,"Jack Fellure, Toby Davis Prohibition",4
Sabine,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
Sabine,"Jerry White, Phyllis Scherrer Socialist Equality",4
Sabine,"James Harris, Alyson Kennedy Socialist Workers",0
Sabine,"Sheila Tittle, Matthew Turner We The People",9
St. Bernard,"Barack Obama, Joe Biden Democratic",5059
St. Bernard,"Jill Stein, Cheri Honkala Green",90
St. Bernard,"Gary Johnson, James P. Gray Libertarian",194
St. Bernard,"Mitt Romney, Paul Ryan Republican",8501
St. Bernard,"Virgil Goode, James Clymer Constitution",30
St. Bernard,"Ross Anderson, Luis Rodriguez Justice",25
St. Bernard,"Jack Fellure, Toby Davis Prohibition",5
St. Bernard,"Peta Lindsay, Yari Osorio Socialism and Liberation",10
St. Bernard,"Jerry White, Phyllis Scherrer Socialist Equality",2
St. Bernard,"James Harris, Alyson Kennedy Socialist Workers",7
St. Bernard,"Sheila Tittle, Matthew Turner We The People",32
St. Charles,"Barack Obama, Joe Biden Democratic",8896
St. Charles,"Jill Stein, Cheri Honkala Green",88
St. Charles,"Gary Johnson, James P. Gray Libertarian",303
St. Charles,"Mitt Romney, Paul Ryan Republican",15937
St. Charles,"Virgil Goode, James Clymer Constitution",42
St. Charles,"Ross Anderson, Luis Rodriguez Justice",18
St. Charles,"Jack Fellure, Toby Davis Prohibition",5
St. Charles,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
St. Charles,"Jerry White, Phyllis Scherrer Socialist Equality",4
St. Charles,"James Harris, Alyson Kennedy Socialist Workers",1
St. Charles,"Sheila Tittle, Matthew Turner We The People",32
St. Helena,"Barack Obama, Joe Biden Democratic",3780
St. Helena,"Jill Stein, Cheri Honkala Green",28
St. Helena,"Gary Johnson, James P. Gray Libertarian",27
St. Helena,"Mitt Romney, Paul Ryan Republican",2529
St. Helena,"Virgil Goode, James Clymer Constitution",13
St. Helena,"Ross Anderson, Luis Rodriguez Justice",4
St. Helena,"Jack Fellure, Toby Davis Prohibition",2
St. Helena,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
St. Helena,"Jerry White, Phyllis Scherrer Socialist Equality",1
St. Helena,"James Harris, Alyson Kennedy Socialist Workers",0
St. Helena,"Sheila Tittle, Matthew Turner We The People",9
St. James,"Barack Obama, Joe Biden Democratic",7059
St. James,"Jill Stein, Cheri Honkala Green",29
St. James,"Gary Johnson, James P. Gray Libertarian",54
St. James,"Mitt Romney, Paul Ryan Republican",5209
St. James,"Virgil Goode, James Clymer Constitution",12
St. James,"Ross Anderson, Luis Rodriguez Justice",9
St. James,"Jack Fellure, Toby Davis Prohibition",2
St. James,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
St. James,"Jerry White, Phyllis Scherrer Socialist Equality",3
St. James,"James Harris, Alyson Kennedy Socialist Workers",2
St. James,"Sheila Tittle, Matthew Turner We The People",10
St. John The Baptist,"Barack Obama, Joe Biden Democratic",13179
St. John The Baptist,"Jill Stein, Cheri Honkala Green",71
St. John The Baptist,"Gary Johnson, James P. Gray Libertarian",164
St. John The Baptist,"Mitt Romney, Paul Ryan Republican",7620
St. John The Baptist,"Virgil Goode, James Clymer Constitution",32
St. John The Baptist,"Ross Anderson, Luis Rodriguez Justice",21
St. John The Baptist,"Jack Fellure, Toby Davis Prohibition",7
St. John The Baptist,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
St. John The Baptist,"Jerry White, Phyllis Scherrer Socialist Equality",4
St. John The Baptist,"James Harris, Alyson Kennedy Socialist Workers",3
St. John The Baptist,"Sheila Tittle, Matthew Turner We The People",16
St. Landry,"Barack Obama, Joe Biden Democratic",19668
St. Landry,"Jill Stein, Cheri Honkala Green",136
St. Landry,"Gary Johnson, James P. Gray Libertarian",200
St. Landry,"Mitt Romney, Paul Ryan Republican",21475
St. Landry,"Virgil Goode, James Clymer Constitution",69
St. Landry,"Ross Anderson, Luis Rodriguez Justice",30
St. Landry,"Jack Fellure, Toby Davis Prohibition",8
St. Landry,"Peta Lindsay, Yari Osorio Socialism and Liberation",12
St. Landry,"Jerry White, Phyllis Scherrer Socialist Equality",15
St. Landry,"James Harris, Alyson Kennedy Socialist Workers",6
St. Landry,"Sheila Tittle, Matthew Turner We The People",28
St. Martin,"Barack Obama, Joe Biden Democratic",9422
St. Martin,"Jill Stein, Cheri Honkala Green",91
St. Martin,"Gary Johnson, James P. Gray Libertarian",162
St. Martin,"Mitt Romney, Paul Ryan Republican",15653
St. Martin,"Virgil Goode, James Clymer Constitution",25
St. Martin,"Ross Anderson, Luis Rodriguez Justice",17
St. Martin,"Jack Fellure, Toby Davis Prohibition",6
St. Martin,"Peta Lindsay, Yari Osorio Socialism and Liberation",18
St. Martin,"Jerry White, Phyllis Scherrer Socialist Equality",9
St. Martin,"James Harris, Alyson Kennedy Socialist Workers",8
St. Martin,"Sheila Tittle, Matthew Turner We The People",22
St. Mary,"Barack Obama, Joe Biden Democratic",9450
St. Mary,"Jill Stein, Cheri Honkala Green",75
St. Mary,"Gary Johnson, James P. Gray Libertarian",144
St. Mary,"Mitt Romney, Paul Ryan Republican",13885
St. Mary,"Virgil Goode, James Clymer Constitution",27
St. Mary,"Ross Anderson, Luis Rodriguez Justice",14
St. Mary,"Jack Fellure, Toby Davis Prohibition",7
St. Mary,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
St. Mary,"Jerry White, Phyllis Scherrer Socialist Equality",5
St. Mary,"James Harris, Alyson Kennedy Socialist Workers",5
St. Mary,"Sheila Tittle, Matthew Turner We The People",21
St. Tammany,"Barack Obama, Joe Biden Democratic",25728
St. Tammany,"Jill Stein, Cheri Honkala Green",399
St. Tammany,"Gary Johnson, James P. Gray Libertarian",1637
St. Tammany,"Mitt Romney, Paul Ryan Republican",84723
St. Tammany,"Virgil Goode, James Clymer Constitution",176
St. Tammany,"Ross Anderson, Luis Rodriguez Justice",70
St. Tammany,"Jack Fellure, Toby Davis Prohibition",19
St. Tammany,"Peta Lindsay, Yari Osorio Socialism and Liberation",39
St. Tammany,"Jerry White, Phyllis Scherrer Socialist Equality",13
St. Tammany,"James Harris, Alyson Kennedy Socialist Workers",14
St. Tammany,"Sheila Tittle, Matthew Turner We The People",84
Tangipahoa,"Barack Obama, Joe Biden Democratic",17722
Tangipahoa,"Jill Stein, Cheri Honkala Green",166
Tangipahoa,"Gary Johnson, James P. Gray Libertarian",408
Tangipahoa,"Mitt Romney, Paul Ryan Republican",31590
Tangipahoa,"Virgil Goode, James Clymer Constitution",63
Tangipahoa,"Ross Anderson, Luis Rodriguez Justice",37
Tangipahoa,"Jack Fellure, Toby Davis Prohibition",17
Tangipahoa,"Peta Lindsay, Yari Osorio Socialism and Liberation",24
Tangipahoa,"Jerry White, Phyllis Scherrer Socialist Equality",10
Tangipahoa,"James Harris, Alyson Kennedy Socialist Workers",13
Tangipahoa,"Sheila Tittle, Matthew Turner We The People",49
Tensas,"Barack Obama, Joe Biden Democratic",1564
Tensas,"Jill Stein, Cheri Honkala Green",4
Tensas,"Gary Johnson, James P. Gray Libertarian",3
Tensas,"Mitt Romney, Paul Ryan Republican",1230
Tensas,"Virgil Goode, James Clymer Constitution",2
Tensas,"Ross Anderson, Luis Rodriguez Justice",5
Tensas,"Jack Fellure, Toby Davis Prohibition",0
Tensas,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
Tensas,"Jerry White, Phyllis Scherrer Socialist Equality",0
Tensas,"James Harris, Alyson Kennedy Socialist Workers",0
Tensas,"Sheila Tittle, Matthew Turner We The People",2
Terrebonne,"Barack Obama, Joe Biden Democratic",12074
Terrebonne,"Jill Stein, Cheri Honkala Green",175
Terrebonne,"Gary Johnson, James P. Gray Libertarian",413
Terrebonne,"Mitt Romney, Paul Ryan Republican",29503
Terrebonne,"Virgil Goode, James Clymer Constitution",71
Terrebonne,"Ross Anderson, Luis Rodriguez Justice",27
Terrebonne,"Jack Fellure, Toby Davis Prohibition",9
Terrebonne,"Peta Lindsay, Yari Osorio Socialism and Liberation",9
Terrebonne,"Jerry White, Phyllis Scherrer Socialist Equality",3
Terrebonne,"James Harris, Alyson Kennedy Socialist Workers",14
Terrebonne,"Sheila Tittle, Matthew Turner We The People",43
Union,"Barack Obama, Joe Biden Democratic",3075
Union,"Jill Stein, Cheri Honkala Green",34
Union,"Gary Johnson, James P. Gray Libertarian",60
Union,"Mitt Romney, Paul Ryan Republican",7561
Union,"Virgil Goode, James Clymer Constitution",13
Union,"Ross Anderson, Luis Rodriguez Justice",5
Union,"Jack Fellure, Toby Davis Prohibition",4
Union,"Peta Lindsay, Yari Osorio Socialism and Liberation",4
Union,"Jerry White, Phyllis Scherrer Socialist Equality",2
Union,"James Harris, Alyson Kennedy Socialist Workers",0
Union,"Sheila Tittle, Matthew Turner We The People",8
Vermilion,"Barack Obama, Joe Biden Democratic",5720
Vermilion,"Jill Stein, Cheri Honkala Green",85
Vermilion,"Gary Johnson, James P. Gray Libertarian",184
Vermilion,"Mitt Romney, Paul Ryan Republican",18910
Vermilion,"Virgil Goode, James Clymer Constitution",20
Vermilion,"Ross Anderson, Luis Rodriguez Justice",20
Vermilion,"Jack Fellure, Toby Davis Prohibition",5
Vermilion,"Peta Lindsay, Yari Osorio Socialism and Liberation",8
Vermilion,"Jerry White, Phyllis Scherrer Socialist Equality",4
Vermilion,"James Harris, Alyson Kennedy Socialist Workers",6
Vermilion,"Sheila Tittle, Matthew Turner We The People",25
Vernon,"Barack Obama, Joe Biden Democratic",3173
Vernon,"Jill Stein, Cheri Honkala Green",75
Vernon,"Gary Johnson, James P. Gray Libertarian",121
Vernon,"Mitt Romney, Paul Ryan Republican",12150
Vernon,"Virgil Goode, James Clymer Constitution",33
Vernon,"Ross Anderson, Luis Rodriguez Justice",11
Vernon,"Jack Fellure, Toby Davis Prohibition",1
Vernon,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
Vernon,"Jerry White, Phyllis Scherrer Socialist Equality",5
Vernon,"James Harris, Alyson Kennedy Socialist Workers",5
Vernon,"Sheila Tittle, Matthew Turner We The People",33
Washington,"Barack Obama, Joe Biden Democratic",6466
Washington,"Jill Stein, Cheri Honkala Green",84
Washington,"Gary Johnson, James P. Gray Libertarian",90
Washington,"Mitt Romney, Paul Ryan Republican",11798
Washington,"Virgil Goode, James Clymer Constitution",38
Washington,"Ross Anderson, Luis Rodriguez Justice",17
Washington,"Jack Fellure, Toby Davis Prohibition",12
Washington,"Peta Lindsay, Yari Osorio Socialism and Liberation",47
Washington,"Jerry White, Phyllis Scherrer Socialist Equality",4
Washington,"James Harris, Alyson Kennedy Socialist Workers",6
Washington,"Sheila Tittle, Matthew Turner We The People",19
Webster,"Barack Obama, Joe Biden Democratic",6802
Webster,"Jill Stein, Cheri Honkala Green",54
Webster,"Gary Johnson, James P. Gray Libertarian",71
Webster,"Mitt Romney, Paul Ryan Republican",11400
Webster,"Virgil Goode, James Clymer Constitution",31
Webster,"Ross Anderson, Luis Rodriguez Justice",15
Webster,"Jack Fellure, Toby Davis Prohibition",5
Webster,"Peta Lindsay, Yari Osorio Socialism and Liberation",8
Webster,"Jerry White, Phyllis Scherrer Socialist Equality",6
Webster,"James Harris, Alyson Kennedy Socialist Workers",4
Webster,"Sheila Tittle, Matthew Turner We The People",20
West Baton Rouge,"Barack Obama, Joe Biden Democratic",5692
West Baton Rouge,"Jill Stein, Cheri Honkala Green",38
West Baton Rouge,"Gary Johnson, James P. Gray Libertarian",83
West Baton Rouge,"Mitt Romney, Paul Ryan Republican",6922
West Baton Rouge,"Virgil Goode, James Clymer Constitution",11
West Baton Rouge,"Ross Anderson, Luis Rodriguez Justice",10
West Baton Rouge,"Jack Fellure, Toby Davis Prohibition",2
West Baton Rouge,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
West Baton Rouge,"Jerry White, Phyllis Scherrer Socialist Equality",2
West Baton Rouge,"James Harris, Alyson Kennedy Socialist Workers",0
West Baton Rouge,"Sheila Tittle, Matthew Turner We The People",12
West Carroll,"Barack Obama, Joe Biden Democratic",853
West Carroll,"Jill Stein, Cheri Honkala Green",11
West Carroll,"Gary Johnson, James P. Gray Libertarian",23
West Carroll,"Mitt Romney, Paul Ryan Republican",3628
West Carroll,"Virgil Goode, James Clymer Constitution",6
West Carroll,"Ross Anderson, Luis Rodriguez Justice",7
West Carroll,"Jack Fellure, Toby Davis Prohibition",6
West Carroll,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
West Carroll,"Jerry White, Phyllis Scherrer Socialist Equality",1
West Carroll,"James Harris, Alyson Kennedy Socialist Workers",1
West Carroll,"Sheila Tittle, Matthew Turner We The People",5
West Feliciana,"Barack Obama, Joe Biden Democratic",2441
West Feliciana,"Jill Stein, Cheri Honkala Green",14
West Feliciana,"Gary Johnson, James P. Gray Libertarian",47
West Feliciana,"Mitt Romney, Paul Ryan Republican",3257
West Feliciana,"Virgil Goode, James Clymer Constitution",4
West Feliciana,"Ross Anderson, Luis Rodriguez Justice",7
West Feliciana,"Jack Fellure, Toby Davis Prohibition",0
West Feliciana,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
West Feliciana,"Jerry White, Phyllis Scherrer Socialist Equality",0
West Feliciana,"James Harris, Alyson Kennedy Socialist Workers",1
West Feliciana,"Sheila Tittle, Matthew Turner We The People",5
Winn,"Barack Obama, Joe Biden Democratic",1919
Winn,"Jill Stein, Cheri Honkala Green",18
Winn,"Gary Johnson, James P. Gray Libertarian",31
Winn,"Mitt Romney, Paul Ryan Republican",4541
Winn,"Virgil Goode, James Clymer Constitution",8
Winn,"Ross Anderson, Luis Rodriguez Justice",3
Winn,"Jack Fellure, Toby Davis Prohibition",0
Winn,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
Winn,"Jerry White, Phyllis Scherrer Socialist Equality",0
Winn,"James Harris, Alyson Kennedy Socialist Workers",0
Winn,"Sheila Tittle, Matthew Turner We The People",12
